wavelength_nm,value
1622.96,0.0807
1628.4,0.0833
1633.84,0.083
1639.28,0.0838
1644.72,0.0821
1650.17,0.0811
1655.61,0.0825
1661.05,0.0825
1666.49,0.0822
1671.93,0.083
1677.37,0.083
1682.81,0.0841
1688.25,0.0832
1693.69,0.0824
1699.13,0.0839
1704.57,0.0829
1710.01,0.0808
1715.45,0.081
1720.89,0.0808
1726.33,0.0807
1731.77,0.0795
1737.21,0.0827
1742.65,0.0791
1748.09,0.0789
1753.54,0.0792
1758.98,0.0802
1764.42,0.0801
1769.86,0.0721
1775.3,0.0733
1780.74,0.0733
1786.18,0.0732
1791.62,0.0732
1797.06,0.0731
1802.5,0.073
1807.94,0.0729
1813.38,0.0729
1818.82,0.0728
1824.26,0.0727
1829.7,0.0726
1835.14,0.0726
1840.58,0.0725
1846.02,0.0725
1851.46,0.0724
1856.91,0.0724
1862.35,0.0724
1867.79,0.0724
1873.23,0.0723
1878.67,0.0723
1884.11,0.0723
1889.55,0.0723
1894.99,0.0723
1900.43,0.0723
1905.87,0.0723
1911.31,0.0723
1916.75,0.0723
1922.19,0.0723
1927.63,0.0723
1933.07,0.0724
1938.51,0.0724
1943.95,0.0724
1949.39,0.0725
1954.83,0.0726
1960.28,0.0726
1965.72,0.0727
1971.16,0.0727
1976.6,0.0728
1982.04,0.0728
1987.48,0.0728
1992.92,0.0728
1998.36,0.0762
2003.8,0.0956
2009.24,0.0774
2014.68,0.082
2020.12,0.0656
2025.56,0.0716
2031.0,0.0705
2036.44,0.0739
2041.88,0.08
2047.32,0.0771
2052.76,0.0827
2058.2,0.0741
2063.65,0.0777
2069.09,0.0731
2074.53,0.0768
2079.97,0.0744
2085.41,0.0771
2090.85,0.0751
2096.29,0.0765
2101.73,0.077
2107.17,0.0713
2112.61,0.0768
2118.05,0.0755
2123.49,0.076
2128.93,0.0769
2134.37,0.0755
2139.81,0.0746
2145.25,0.076
2150.69,0.0782
2156.13,0.0751
2161.57,0.0803
2167.02,0.078
2172.46,0.0789
2177.9,0.0779
2183.34,0.0785
2188.78,0.0716
2194.22,0.0747
2199.66,0.0767
2205.1,0.0737
2210.54,0.0667
2215.98,0.0751
2221.42,0.0775
2226.86,0.0789
2232.3,0.0744
2237.74,0.0724
2243.18,0.0748
2248.62,0.0753
2254.06,0.0719
2259.5,0.0791
2264.94,0.0732
2270.39,0.0726
2275.83,0.0746
2281.27,0.0727
2286.71,0.0703
2292.15,0.0694
2297.59,0.0767
2303.03,0.0708
2308.47,0.0699
2313.91,0.0734
2319.35,0.0708
2324.79,0.0632
2330.23,0.0687
2335.67,0.072
2341.11,0.0673
2346.55,0.0669
2351.99,0.0653
2357.43,0.0575
2362.87,0.0654
2368.32,0.0759
2373.76,0.0674
2379.2,0.0609
2384.64,0.0641
2390.08,0.0636
2395.52,0.0666
2400.96,0.0616
2406.4,0.0725
2411.84,0.0804
2417.28,0.0721
2422.72,0.0613
2428.16,0.0753
2433.6,0.0852
2439.04,0.044
2444.48,0.1088
2449.92,0.0984
2455.36,0.0486
2460.8,0.0975
2466.24,0.0684
2471.69,0.0325
2477.13,0.027
2482.57,0.1332
2488.01,0.0939
2493.45,0.0
2498.89,0.0373
