wavelength_nm,value
1437.98,0.1385
1443.43,0.1359
1448.87,0.1335
1454.31,0.1312
1459.75,0.1291
1465.19,0.1269
1470.63,0.1247
1476.07,0.1224
1481.51,0.1199
1486.95,0.117
1492.39,0.1142
1497.83,0.1218
1503.27,0.1328
1508.71,0.1284
1514.15,0.1452
1519.59,0.1484
1525.03,0.1535
1530.47,0.1554
1535.91,0.1604
1541.35,0.1646
1546.8,0.1639
1552.24,0.1645
1557.68,0.1664
1563.12,0.1606
1568.56,0.1708
1574.0,0.1652
1579.44,0.158
1584.88,0.1595
1590.32,0.1594
1595.76,0.1542
1601.2,0.1634
1606.64,0.1618
1612.08,0.1622
1617.52,0.1561
1622.96,0.156
1628.4,0.1599
1633.84,0.1594
1639.28,0.1607
1644.72,0.158
1650.17,0.1558
1655.61,0.1559
1661.05,0.1557
1666.49,0.1557
1671.93,0.1542
1677.37,0.1576
1682.81,0.1567
1688.25,0.1532
1693.69,0.1522
1699.13,0.1512
1704.57,0.1477
1710.01,0.1456
1715.45,0.1444
1720.89,0.1438
1726.33,0.1456
1731.77,0.1408
1737.21,0.1483
1742.65,0.1433
1748.09,0.1469
1753.54,0.145
1758.98,0.1436
1764.42,0.146
1769.86,0.1346
1775.3,0.1389
1780.74,0.1383
1786.18,0.1375
1791.62,0.1366
1797.06,0.1356
1802.5,0.1344
1807.94,0.1332
1813.38,0.132
1818.82,0.1309
1824.26,0.1297
1829.7,0.1286
1835.14,0.1277
1840.58,0.1268
1846.02,0.126
1851.46,0.1253
1856.91,0.1246
1862.35,0.1241
1867.79,0.1235
1873.23,0.123
1878.67,0.1225
1884.11,0.122
1889.55,0.1215
1894.99,0.121
1900.43,0.1205
1905.87,0.1201
1911.31,0.1197
1916.75,0.1193
1922.19,0.119
1927.63,0.1188
1933.07,0.1186
1938.51,0.1186
1943.95,0.1186
1949.39,0.1187
1954.83,0.1188
1960.28,0.1189
1965.72,0.119
1971.16,0.119
1976.6,0.1189
1982.04,0.1187
1987.48,0.1184
1992.92,0.118
1998.36,0.1109
2003.8,0.1883
2009.24,0.1283
2014.68,0.1391
2020.12,0.1505
2025.56,0.1425
2031.0,0.1401
2036.44,0.1352
2041.88,0.1385
2047.32,0.1272
2052.76,0.1431
2058.2,0.1358
2063.65,0.1409
2069.09,0.1413
2074.53,0.1439
2079.97,0.1371
2085.41,0.1396
2090.85,0.1357
2096.29,0.1357
2101.73,0.1392
2107.17,0.1327
2112.61,0.1326
2118.05,0.1362
2123.49,0.1331
2128.93,0.1347
2134.37,0.1333
2139.81,0.1352
2145.25,0.1551
2150.69,0.1296
2156.13,0.1316
2161.57,0.1348
2167.02,0.1331
2172.46,0.1294
2177.9,0.127
2183.34,0.128
2188.78,0.1313
2194.22,0.1233
2199.66,0.1327
2205.1,0.1327
2210.54,0.1225
2215.98,0.129
2221.42,0.1289
2226.86,0.1283
2232.3,0.1251
2237.74,0.1255
2243.18,0.1222
2248.62,0.1203
2254.06,0.1176
2259.5,0.1113
2264.94,0.1091
2270.39,0.1053
2275.83,0.1043
2281.27,0.1068
2286.71,0.0997
2292.15,0.0994
2297.59,0.0957
2303.03,0.0978
2308.47,0.0929
2313.91,0.0867
2319.35,0.1064
2324.79,0.1048
2330.23,0.0942
2335.67,0.0865
2341.11,0.1006
2346.55,0.0866
2351.99,0.1064
2357.43,0.1006
2362.87,0.0831
2368.32,0.0922
2373.76,0.0933
2379.2,0.0907
2384.64,0.1083
2390.08,0.1027
2395.52,0.0967
2400.96,0.0844
2406.4,0.0957
2411.84,0.09
2417.28,0.142
2422.72,0.1131
2428.16,0.0936
2433.6,0.1445
2439.04,0.1008
2444.48,0.0757
2449.92,0.1818
2455.36,0.1338
2460.8,0.1094
2466.24,0.106
2471.69,0.186
2477.13,0.1707
2482.57,0.3993
2488.01,0.5577
2493.45,1.2365
2498.89,0.5231
