wavelength_nm,value
1715.45,0.0059
1720.89,0.0058
1726.33,0.0056
1731.77,0.0073
1737.21,0.0055
1742.65,0.0051
1748.09,0.0062
1753.54,0.007
1758.98,0.0053
1764.42,0.0041
1769.86,0.0067
1775.3,0.0034
1780.74,0.0033
1786.18,0.0033
1791.62,0.0032
1797.06,0.0032
1802.5,0.0032
1807.94,0.0031
1813.38,0.0031
1818.82,0.003
1824.26,0.003
1829.7,0.0029
1835.14,0.0029
1840.58,0.0028
1846.02,0.0028
1851.46,0.0027
1856.91,0.0027
1862.35,0.0026
1867.79,0.0026
1873.23,0.0025
1878.67,0.0025
1884.11,0.0024
1889.55,0.0024
1894.99,0.0023
1900.43,0.0023
1905.87,0.0023
1911.31,0.0022
1916.75,0.0022
1922.19,0.0021
1927.63,0.0021
1933.07,0.002
1938.51,0.002
1943.95,0.0019
1949.39,0.0019
1954.83,0.0018
1960.28,0.0018
1965.72,0.0018
1971.16,0.0017
1976.6,0.0017
1982.04,0.0016
1987.48,0.0016
1992.92,0.0015
1998.36,0.0
2003.8,0.0761
2009.24,0.0554
2014.68,0.0078
2020.12,0.0048
2025.56,0.001
2031.0,0.0027
2036.44,0.0036
2041.88,0.002
2047.32,0.0002
2052.76,0.0012
2058.2,0.0051
2063.65,0.0019
2069.09,0.0009
2074.53,0.0012
2079.97,0.0046
2085.41,0.007
2090.85,0.0038
2096.29,0.0054
2101.73,0.002
2107.17,0.0034
2112.61,0.004
2118.05,0.0019
2123.49,0.0044
2128.93,0.0017
2134.37,0.0056
2139.81,0.0047
2145.25,0.0025
2150.69,0.0026
2156.13,0.0029
2161.57,0.0058
2167.02,0.0007
2172.46,0.0018
2177.9,0.0054
2183.34,0.0048
2188.78,0.003
2194.22,0.084
2199.66,0.0047
2205.1,0.0064
2210.54,0.0006
2215.98,0.0041
2221.42,0.0029
2226.86,0.0022
2232.3,0.0041
2237.74,0.0076
2243.18,0.0073
2248.62,0.0033
2254.06,0.0038
2259.5,0.0027
2264.94,0.0016
2270.39,0.0027
2275.83,0.0006
2281.27,0.003
2286.71,0.0055
2292.15,0.004
2297.59,0.002
2303.03,0.0
2308.47,0.0015
2313.91,0.0
2319.35,0.0049
2324.79,0.0006
2330.23,0.004
2335.67,0.0007
2341.11,0.0636
2346.55,0.0606
2351.99,0.0066
2357.43,0.0545
2362.87,0.0109
2368.32,0.0057
2373.76,0.0
2379.2,0.0583
2384.64,0.0601
2390.08,0.0513
2395.52,0.0062
2400.96,0.0025
2406.4,0.0034
2411.84,0.0119
2417.28,0.0106
2422.72,0.0069
2428.16,0.0472
2433.6,0.0241
2439.04,0.0028
2444.48,0.0081
2449.92,0.0172
2455.36,0.0022
2460.8,0.0
2466.24,0.0629
2471.69,0.0324
2477.13,0.0077
2482.57,0.0
2488.01,0.0
2493.45,0.491
2498.89,0.1439
