wavelength_nm,value
1296.53,0.0096
1301.97,0.0097
1307.41,0.0084
1312.85,0.0091
1318.29,0.0078
1323.73,0.0096
1329.17,0.0097
1334.61,0.0094
1340.06,0.0092
1345.5,0.0089
1350.94,0.0086
1356.38,0.0084
1361.82,0.0081
1367.26,0.0078
1372.7,0.0075
1378.14,0.0073
1383.58,0.007
1389.02,0.0068
1394.46,0.0065
1399.9,0.0062
1405.34,0.006
1410.78,0.0057
1416.22,0.0055
1421.66,0.0052
1427.1,0.005
1432.54,0.0047
1437.98,0.0044
1443.43,0.0042
1448.87,0.0039
1454.31,0.0037
1459.75,0.0034
1465.19,0.0032
1470.63,0.0029
1476.07,0.0026
1481.51,0.0024
1486.95,0.0021
1492.39,0.0019
1497.83,0.0012
1503.27,0.0027
1508.71,0.0019
1514.15,0.003
1519.59,0.0032
1525.03,0.003
1530.47,0.0033
1535.91,0.004
1541.35,0.0037
1546.8,0.0036
1552.24,0.0039
1557.68,0.0042
1563.12,0.0037
1568.56,0.0046
1574.0,0.0
1579.44,0.0042
1584.88,0.004
1590.32,0.0033
1595.76,0.0042
1601.2,0.0044
1606.64,0.003
1612.08,0.0047
1617.52,0.0039
1622.96,0.0044
1628.4,0.0044
1633.84,0.0041
1639.28,0.0036
1644.72,0.0047
1650.17,0.0049
1655.61,0.0046
1661.05,0.0036
1666.49,0.0054
1671.93,0.0057
1677.37,0.0031
1682.81,0.0041
1688.25,0.0031
1693.69,0.004
1699.13,0.0042
1704.57,0.0043
1710.01,0.0038
1715.45,0.0057
1720.89,0.0056
1726.33,0.005
1731.77,0.003
1737.21,0.0037
1742.65,0.0037
1748.09,0.0043
1753.54,0.0033
1758.98,0.002
1764.42,0.0029
1769.86,0.0016
1775.3,0.0058
1780.74,0.0068
1786.18,0.0078
1791.62,0.0087
1797.06,0.0097
1802.5,0.0107
1807.94,0.0116
1813.38,0.0125
1818.82,0.0134
1824.26,0.0143
1829.7,0.0153
1835.14,0.0162
1840.58,0.0171
1846.02,0.018
1851.46,0.0189
1856.91,0.0199
1862.35,0.0208
1867.79,0.0218
1873.23,0.0227
1878.67,0.0237
1884.11,0.0246
1889.55,0.0256
1894.99,0.0266
1900.43,0.0275
1905.87,0.0285
1911.31,0.0295
1916.75,0.0304
1922.19,0.0315
1927.63,0.0325
1933.07,0.0336
1938.51,0.0347
1943.95,0.0358
1949.39,0.0369
1954.83,0.0381
1960.28,0.0393
1965.72,0.0405
1971.16,0.0417
1976.6,0.0428
1982.04,0.044
1987.48,0.045
1992.92,0.0461
1998.36,0.0437
2003.8,0.0703
2009.24,0.0537
2014.68,0.0638
2020.12,0.0
2025.56,0.0003
2031.0,0.0004
2036.44,0.0006
2041.88,0.0013
2047.32,0.0593
2052.76,0.0
2058.2,0.0027
2063.65,0.0004
2069.09,0.0
2074.53,0.0016
2079.97,0.0016
2085.41,0.0025
2090.85,0.0012
2096.29,0.0015
2101.73,0.0026
2107.17,0.0016
2112.61,0.002
2118.05,0.0023
2123.49,0.0009
2128.93,0.0019
2134.37,0.0016
2139.81,0.0025
2145.25,0.0002
2150.69,0.0003
2156.13,0.0
2161.57,0.0006
2167.02,0.0009
2172.46,0.0811
2177.9,0.0803
2183.34,0.0816
2188.78,0.0
2194.22,0.0022
2199.66,0.0012
2205.1,0.0875
2210.54,0.0005
2215.98,0.0001
2221.42,0.0004
2226.86,0.0015
2232.3,0.0044
2237.74,0.0826
2243.18,0.0
2248.62,0.0006
2254.06,0.0015
2259.5,0.0015
2264.94,0.0057
2270.39,0.0731
2275.83,0.0029
2281.27,0.0025
2286.71,0.0034
2292.15,0.0018
2297.59,0.0682
2303.03,0.067
2308.47,0.0
2313.91,0.0003
2319.35,0.0655
2324.79,0.0
2330.23,0.0011
2335.67,0.0
2341.11,0.0003
2346.55,0.0
2351.99,0.0001
2357.43,0.0587
2362.87,0.0495
2368.32,0.0535
2373.76,0.054
2379.2,0.0491
2384.64,0.0563
2390.08,0.0546
2395.52,0.0004
2400.96,0.0024
2406.4,0.0468
2411.84,0.0416
2417.28,0.0627
2422.72,0.0528
2428.16,0.0426
2433.6,0.057
2439.04,0.0431
2444.48,0.0393
2449.92,0.0028
2455.36,0.0048
2460.8,0.0456
2466.24,0.0493
2471.69,0.0808
2477.13,0.0699
2482.57,0.2677
2488.01,0.4024
2493.45,0.7081
2498.89,0.215
