wavelength,forest,grass,soil,urban,water
1971.16,0.008969999999999999,0.019899999999999998,0.17185,0.13128,0.0116
1976.6,0.00868,0.01924,0.17059999999999997,0.13111,0.0118
1982.04,0.00848,0.018829999999999996,0.16918999999999998,0.13099,0.012
1987.48,0.01213,0.028310000000000002,0.16749,0.13429000000000002,0.01217
1992.92,0.01578,0.03777,0.16579000000000002,0.13757999999999998,0.012320000000000001
1998.36,0.018359999999999998,0.040420000000000005,0.17116000000000003,0.13723,0.01734
2003.8,0.028740000000000005,0.0621,0.22168000000000002,0.17983000000000002,0.04443
2009.24,0.02053,0.04536,0.17037999999999998,0.13391000000000003,0.023339999999999996
2014.68,0.029140000000000006,0.056409999999999995,0.20071,0.15487,0.010790000000000001
2020.12,0.01744,0.05433,0.18829,0.14457,0.0028499999999999997
2025.56,0.01935,0.05384,0.19247,0.14921999999999996,0.008109999999999997
2031.0,0.02007,0.055080000000000004,0.19843000000000002,0.15198,0.00339
2036.44,0.020649999999999995,0.05628999999999999,0.19891999999999999,0.15469,0.00917
2041.88,0.0223,0.05883999999999999,0.20457999999999998,0.15857,0.00317
2047.32,0.022809999999999997,0.05763,0.19721,0.15613000000000002,0.00829
2052.76,0.025849999999999995,0.0642,0.21064,0.16515000000000002,0.00278
2058.2,0.02351,0.061270000000000005,0.19407999999999997,0.15213000000000004,0.0032400000000000007
2063.65,0.02463,0.06609000000000001,0.2048,0.16008,0.008829999999999998
2069.09,0.024409999999999998,0.0667,0.20227999999999996,0.15811,0.0021599999999999996
2074.53,0.024959999999999996,0.06954,0.2048,0.16127999999999998,0.00272
2079.97,0.02544,0.06789999999999999,0.20160000000000006,0.15805999999999998,0.003829999999999999
2085.41,0.026239999999999996,0.07110999999999999,0.20682999999999999,0.1609,0.0036700000000000005
2090.85,0.026570000000000003,0.07253,0.20590999999999998,0.16055,0.0029
2096.29,0.027390000000000005,0.07394,0.20569,0.16129,0.00368
2101.73,0.02782,0.07576999999999999,0.20836000000000002,0.16275,0.00381
2107.17,0.027730000000000005,0.07672,0.20573999999999998,0.15962,0.00347
2112.61,0.02867,0.07887000000000001,0.20772,0.16136999999999999,0.00335
2118.05,0.028959999999999996,0.08028999999999999,0.20894,0.16086999999999999,0.00381
2123.49,0.0298,0.08213000000000001,0.20939999999999998,0.16153,0.00293
2128.93,0.029989999999999996,0.08475,0.21503999999999998,0.16358,0.0034799999999999996
2134.37,0.030899999999999993,0.08542,0.21545,0.16235000000000002,0.00343
2139.81,0.030959999999999998,0.08668000000000001,0.21644000000000002,0.16253,0.00386
2145.25,0.03091,0.08651,0.21398,0.16411,0.00311
2150.69,0.031059999999999997,0.09045000000000002,0.21947,0.16387000000000002,0.0033299999999999996
2156.13,0.0327,0.09042999999999998,0.21611000000000002,0.16177,0.0029500000000000004
2161.57,0.0338,0.09111,0.2184,0.16301000000000002,0.0032
2167.02,0.033490000000000006,0.09295,0.21902,0.16191,0.00278
2172.46,0.03394,0.09222,0.21637,0.15986,0.01056
2177.9,0.03293,0.09229000000000001,0.21494999999999997,0.15841,0.011379999999999998
2183.34,0.03448,0.09391999999999999,0.21735999999999994,0.15957,0.01204
2188.78,0.03492,0.09409999999999999,0.21531000000000003,0.15549000000000002,0.0032
2194.22,0.03539,0.09483,0.21699000000000002,0.15849999999999997,0.011030000000000002
2199.66,0.03483,0.09855000000000001,0.22077,0.16161,0.0023799999999999997
2205.1,0.035859999999999996,0.09903,0.21943000000000001,0.15621,0.012129999999999998
2210.54,0.035410000000000004,0.09787,0.21649,0.15435,0.00232
2215.98,0.037570000000000006,0.09951,0.2202,0.15879000000000001,0.0099
2221.42,0.03698,0.09778,0.21954,0.15879999999999997,0.00281
2226.86,0.03635,0.09843000000000002,0.21875,0.15822999999999998,0.0041800000000000006
2232.3,0.035590000000000004,0.09636,0.21972,0.15732,0.003799999999999999
2237.74,0.03477,0.09559,0.21633999999999998,0.15614000000000003,0.01165
2243.18,0.03574,0.09390000000000001,0.21322000000000002,0.15473,0.0030099999999999997
2248.62,0.03229,0.09114,0.21036000000000002,0.15219,0.00422
2254.06,0.032869999999999996,0.08877,0.20777,0.15011,0.0033999999999999994
2259.5,0.029519999999999998,0.08741000000000002,0.20559,0.14904,0.01061
2264.94,0.029190000000000004,0.08402000000000001,0.20137,0.14506000000000002,0.01809
2270.39,0.030770000000000002,0.08263000000000001,0.20073000000000002,0.14576,0.029179999999999994
2275.83,0.02855,0.08099,0.19820000000000002,0.14517,0.0013399999999999998
2281.27,0.027630000000000005,0.07966,0.197,0.14276,0.009580000000000002
2286.71,0.02521,0.07608000000000001,0.19457,0.14331,0.010000000000000004
2292.15,0.02737,0.07669999999999999,0.19771,0.14445000000000002,0.01621
2297.59,0.024620000000000003,0.07634,0.19528000000000004,0.14224,0.01615
2303.03,0.025259999999999994,0.0737,0.19188,0.13899,0.020749999999999998
2308.47,0.02452,0.07071999999999999,0.18836,0.13709,0.014759999999999995
2313.91,0.023620000000000002,0.06656000000000001,0.18529,0.13802,0.0075000000000000015
2319.35,0.026489999999999996,0.07121000000000001,0.19375999999999996,0.14321,0.027600000000000003
2324.79,0.02505,0.06605,0.17973,0.13369,0.007739999999999999
2330.23,0.02296,0.06344,0.17799000000000004,0.13344999999999999,0.00836
2335.67,0.020869999999999996,0.05974999999999999,0.17164999999999997,0.13221999999999998,0.00732
2341.11,0.02132,0.06072000000000001,0.17804,0.13423000000000002,0.015450000000000002
2346.55,0.022359999999999998,0.05602,0.16610999999999998,0.12807,0.01279
2351.99,0.02092,0.06021000000000001,0.18083,0.13422,0.019749999999999997
2357.43,0.02147,0.058710000000000005,0.16619,0.12662,0.040240000000000005
2362.87,0.019559999999999998,0.05051,0.15945,0.12237000000000002,0.01735
2368.32,0.02067,0.059019999999999996,0.18463,0.1433,0.0186
2373.76,0.018860000000000002,0.05219,0.16557,0.12923,0.022789999999999998
2379.2,0.020589999999999997,0.04918,0.15866,0.12137,0.02051
2384.64,0.015090000000000001,0.05367000000000001,0.16787,0.13315,0.030450000000000005
2390.08,0.018840000000000003,0.0482,0.15435000000000001,0.12184000000000002,0.02399
2395.52,0.01569,0.04592999999999999,0.15519999999999998,0.12465999999999999,0.012709999999999999
2400.96,0.01831,0.04291999999999999,0.1506,0.11976000000000002,0.014419999999999999
2406.4,0.023059999999999997,0.04598000000000001,0.15952000000000002,0.13238999999999998,0.021899999999999996
2411.84,0.01464,0.04351000000000001,0.13831,0.11685000000000001,0.0227
2417.28,0.023979999999999998,0.049170000000000005,0.17193,0.13181,0.030970000000000004
2422.72,0.01931,0.04583,0.13652,0.11744000000000002,0.02994
2428.16,0.01629,0.03956,0.13096999999999998,0.11388000000000001,0.025029999999999997
2433.6,0.028739999999999995,0.05273,0.19249999999999998,0.16819,0.0344
2439.04,0.016580000000000004,0.038470000000000004,0.12057,0.10471,0.01952
2444.48,0.04149,0.038169999999999996,0.14981999999999998,0.14093,0.02057
2449.92,0.05135000000000001,0.06503,0.18318,0.16065000000000002,0.030100000000000005
2455.36,0.02107,0.03795,0.11384999999999998,0.10808,0.015629999999999998
2460.8,0.0253,0.04033,0.14364,0.13163999999999998,0.028990000000000005
2466.24,0.039490000000000004,0.04797,0.12676,0.11710000000000001,0.032940000000000004
2471.69,0.10066000000000004,0.06376,0.14300000000000002,0.15078000000000003,0.04163000000000001
2477.13,0.04895000000000001,0.04635,0.08542999999999999,0.10629,0.03985
2482.57,0.21877,0.16046999999999997,0.19648000000000002,0.19577,0.13885999999999998
2488.01,0.28918,0.1814,0.20771,0.25069,0.2584
2493.45,0.49615,0.5371599999999999,0.49672,0.46754000000000007,0.5636599999999999
2498.89,0.14651,0.14076999999999998,0.13337000000000002,0.15005000000000002,0.14942
