wavelength_nm,value
1905.87,0.0272
1911.31,0.0283
1916.75,0.0294
1922.19,0.0305
1927.63,0.0316
1933.07,0.0328
1938.51,0.034
1943.95,0.0352
1949.39,0.0364
1954.83,0.0377
1960.28,0.039
1965.72,0.0403
1971.16,0.0416
1976.6,0.0428
1982.04,0.044
1987.48,0.0452
1992.92,0.0464
1998.36,0.045
2003.8,0.0717
2009.24,0.0546
2014.68,0.0643
2020.12,0.0635
2025.56,0.0611
2031.0,0.0
2036.44,0.0011
2041.88,0.0009
2047.32,0.0582
2052.76,0.0
2058.2,0.0
2063.65,0.0012
2069.09,0.0
2074.53,0.0009
2079.97,0.0668
2085.41,0.0
2090.85,0.0014
2096.29,0.0013
2101.73,0.0
2107.17,0.0694
2112.61,0.0704
2118.05,0.0716
2123.49,0.0725
2128.93,0.0
2134.37,0.0005
2139.81,0.0007
2145.25,0.0736
2150.69,0.0003
2156.13,0.0008
2161.57,0.0011
2167.02,0.0006
2172.46,0.0777
2177.9,0.077
2183.34,0.0
2188.78,0.0018
2194.22,0.0783
2199.66,0.0825
2205.1,0.0
2210.54,0.0017
2215.98,0.0829
2221.42,0.0
2226.86,0.0002
2232.3,0.0807
2237.74,0.0795
2243.18,0.0782
2248.62,0.0769
2254.06,0.075
2259.5,0.0
2264.94,0.0001
2270.39,0.0716
2275.83,0.07
2281.27,0.0685
2286.71,0.0666
2292.15,0.0665
2297.59,0.0673
2303.03,0.0661
2308.47,0.0635
2313.91,0.0573
2319.35,0.0646
2324.79,0.0634
2330.23,0.0589
2335.67,0.0546
2341.11,0.0574
2346.55,0.052
2351.99,0.0609
2357.43,0.0584
2362.87,0.0494
2368.32,0.0534
2373.76,0.054
2379.2,0.0492
2384.64,0.0564
2390.08,0.0549
2395.52,0.0518
2400.96,0.0453
2406.4,0.0474
2411.84,0.042
2417.28,0.064
2422.72,0.054
2428.16,0.0435
2433.6,0.0582
2439.04,0.0441
2444.48,0.0401
2449.92,0.0815
2455.36,0.0575
2460.8,0.0471
2466.24,0.0507
2471.69,0.0836
2477.13,0.0722
2482.57,0.2762
2488.01,0.4239
2493.45,0.757
2498.89,0.2254
