wavelength_nm,value
1965.72,0.0072
1971.16,0.0068
1976.6,0.0064
1982.04,0.006
1987.48,0.0055
1992.92,0.0051
1998.36,0.0044
2003.8,0.0004
2009.24,0.0376
2014.68,0.0111
2020.12,0.0
2025.56,0.0068
2031.0,0.0081
2036.44,0.0074
2041.88,0.0053
2047.32,0.0074
2052.76,0.0083
2058.2,0.0101
2063.65,0.0129
2069.09,0.0055
2074.53,0.0059
2079.97,0.0079
2085.41,0.0092
2090.85,0.0104
2096.29,0.009
2101.73,0.0088
2107.17,0.0086
2112.61,0.0092
2118.05,0.0084
2123.49,0.0086
2128.93,0.0093
2134.37,0.0092
2139.81,0.0123
2145.25,0.0116
2150.69,0.0093
2156.13,0.01
2161.57,0.0137
2167.02,0.0121
2172.46,0.0091
2177.9,0.011
2183.34,0.0114
2188.78,0.0142
2194.22,0.0113
2199.66,0.0091
2205.1,0.0093
2210.54,0.0084
2215.98,0.0164
2221.42,0.0154
2226.86,0.0092
2232.3,0.012
2237.74,0.0139
2243.18,0.0139
2248.62,0.0122
2254.06,0.0135
2259.5,0.0092
2264.94,0.0079
2270.39,0.0081
2275.83,0.0061
2281.27,0.007
2286.71,0.0055
2292.15,0.0092
2297.59,0.0091
2303.03,0.0104
2308.47,0.0116
2313.91,0.0127
2319.35,0.0069
2324.79,0.0112
2330.23,0.0068
2335.67,0.0076
2341.11,0.0124
2346.55,0.0144
2351.99,0.0073
2357.43,0.0068
2362.87,0.0053
2368.32,0.0017
2373.76,0.0014
2379.2,0.0384
2384.64,0.0128
2390.08,0.0145
2395.52,0.0003
2400.96,0.0137
2406.4,0.0221
2411.84,0.008
2417.28,0.0393
2422.72,0.0098
2428.16,0.0177
2433.6,0.0073
2439.04,0.0032
2444.48,0.0219
2449.92,0.0066
2455.36,0.0036
2460.8,0.012
2466.24,0.011
2471.69,0.0018
2477.13,0.0
2482.57,0.0171
2488.01,0.0
2493.45,0.3517
2498.89,0.1
